####en; 20-07-08 06:28:25; 75;5
####en; 20-07-08 06:36:40; 65;-14
####en; 20-07-08 06:36:45; 65;-11
####en; 20-07-08 06:36:50; 67;-12
####en; 20-07-08 06:36:55; 72;-14
####en; 20-07-08 06:37:00; 70;-12
####en; 20-07-08 06:37:05; 76;-16
####en; 20-07-08 06:37:10; 74;-11
####en; 20-07-08 06:37:15; 77;-10
####en; 20-07-08 06:37:20; 75;-11
####en; 20-07-08 06:37:25; 76;-14
####en; 20-07-08 06:37:30; 78;-21
####en; 20-07-08 06:37:35; 80;-22
####en; 20-07-08 06:37:40; 77;-21
####en; 20-07-08 06:37:45; 75;-24
####en; 20-07-08 06:37:50; 78;-30
####en; 20-07-08 06:37:55; 75;-30
####en; 20-07-08 06:38:00; 74;-31
####en; 20-07-08 06:38:05; 68;-30
####en; 20-07-08 06:38:10; 68;-33
####en; 20-07-08 06:38:15; 66;-24
####en; 20-07-08 06:38:20; 67;-25
####en; 20-07-08 06:38:25; 74;-15
####en; 20-07-08 06:38:30; 71;-13
####en; 20-07-08 06:38:35; 68;-10
####en; 20-07-08 06:38:40; 72;-5
####en; 20-07-08 06:38:45; 79;-4
####en; 20-07-08 06:38:50; 76;-8
####en; 20-07-08 06:38:55; 77;-13
####en; 20-07-08 06:39:00; 79;-9
####en; 20-07-08 06:39:05; 79;-7
####en; 20-07-08 06:39:10; 75;-5
####en; 20-07-08 06:39:15; 75;-9
####en; 20-07-08 06:39:20; 75;-15
####en; 20-07-08 06:39:25; 71;-24
####en; 20-07-08 06:39:30; 72;-22
####en; 20-07-08 06:39:35; 75;-23
####en; 20-07-08 06:39:40; 75;-20
####en; 20-07-08 06:39:45; 69;-20
####en; 20-07-08 06:39:50; 69;-16
####en; 20-07-08 06:39:55; 71;-20
####en; 20-07-08 06:40:00; 69;-21
####en; 20-07-08 06:40:05; 72;-19
####en; 20-07-08 06:40:10; 73;-19
####en; 20-07-08 06:40:15; 72;-20
####en; 20-07-08 06:40:20; 72;-12
####en; 20-07-08 06:40:25; 68;-13
####en; 20-07-08 06:40:30; 70;-22
####en; 20-07-08 06:40:35; 72;-12
####en; 20-07-08 06:40:40; 77;-26
####en; 20-07-08 06:40:45; 79;-30
####en; 20-07-08 06:40:50; 80;-26
####en; 20-07-08 06:40:55; 82;-19
####en; 20-07-08 06:41:00; 82;-18
####en; 20-07-08 06:41:05; 80;-22
####en; 20-07-08 06:41:10; 83;-21
####en; 20-07-08 06:41:15; 86;-13
####en; 20-07-08 06:41:20; 85;-20
####en; 20-07-08 06:41:25; 84;-22
####en; 20-07-08 06:41:30; 80;-15
####en; 20-07-08 06:41:35; 79;-36
####en; 20-07-08 06:41:40; 71;-30
####en; 20-07-08 06:41:45; 69;-20
####en; 20-07-08 06:41:50; 69;-29
####en; 20-07-08 06:41:55; 70;-27
####en; 20-07-08 06:42:00; 71;-25
####en; 20-07-08 06:42:05; 72;-22
####en; 20-07-08 06:42:10; 73;-21
####en; 20-07-08 06:42:15; 72;-22
####en; 20-07-08 06:42:20; 69;-18
####en; 20-07-08 06:42:25; 68;-19
####en; 20-07-08 06:42:30; 69;-23
####en; 20-07-08 06:42:35; 66;-7
####en; 20-07-08 06:42:40; 72;-7
####en; 20-07-08 06:42:45; 71;-17
####en; 20-07-08 06:42:50; 72;-6
####en; 20-07-08 06:42:55; 71;-12
####en; 20-07-08 06:43:00; 76;-23
####en; 20-07-08 06:43:05; 78;-23
####en; 20-07-08 06:43:10; 78;-28
####en; 20-07-08 06:43:15; 74;-28
####en; 20-07-08 06:43:20; 78;-31
####en; 20-07-08 06:43:25; 83;-21
####en; 20-07-08 06:43:30; 85;-20
####en; 20-07-08 06:43:35; 88;-24
####en; 20-07-08 06:43:40; 88;-21
####en; 20-07-08 06:43:45; 87;-12
####en; 20-07-08 06:43:50; 90;-24
####en; 20-07-08 06:43:55; 91;-25
####en; 20-07-08 06:44:00; 87;-18
####en; 20-07-08 06:44:05; 87;-13
####en; 20-07-08 06:44:10; 88;-9
####en; 20-07-08 06:44:15; 89;-17
####en; 20-07-08 06:44:20; 85;-18
####en; 20-07-08 06:44:25; 85;-18
####en; 20-07-08 06:44:30; 79;-9
####en; 20-07-08 06:44:35; 75;-12
####en; 20-07-08 06:44:40; 76;-16
####en; 20-07-08 06:44:45; 72;-19
####en; 20-07-08 06:44:50; 69;-11
####en; 20-07-08 06:44:55; 70;-11
####en; 20-07-08 06:45:00; 72;-9
####en; 20-07-08 06:45:05; 72;-13
####en; 20-07-08 06:45:10; 73;-10
####en; 20-07-08 06:45:15; 85;0
####en; 20-07-08 06:45:20; 90;9
####en; 20-07-08 06:45:25; 87;4
####en; 20-07-08 06:45:30; 87;-2
####en; 20-07-08 06:45:35; 90;4
####en; 20-07-08 06:45:40; 86;8
####en; 20-07-08 06:45:45; 88;10
####en; 20-07-08 06:45:50; 88;4
####en; 20-07-08 06:45:55; 88;11
####en; 20-07-08 06:46:00; 87;1
####en; 20-07-08 06:46:05; 87;3
####en; 20-07-08 06:46:10; 87;1
####en; 20-07-08 06:46:15; 75;-5
####en; 20-07-08 06:46:20; 72;-3
####en; 20-07-08 06:46:25; 68;-3
####en; 20-07-08 06:46:30; 72;-8
####en; 20-07-08 06:46:35; 67;-12
####en; 20-07-08 06:46:40; 65;-9
####en; 20-07-08 06:46:45; 59;-9
####en; 20-07-08 06:46:50; 59;-3
####en; 20-07-08 06:46:55; 54;-7
####en; 20-07-08 06:47:00; 54;4
####en; 20-07-08 06:47:05; 55;-3
####en; 20-07-08 06:47:10; 55;-5
####en; 20-07-08 06:47:15; 56;-2
####en; 20-07-08 06:47:20; 56;-5
####en; 20-07-08 06:47:25; 62;2
####en; 20-07-08 06:47:30; 62;6
####en; 20-07-08 06:47:35; 66;11
####en; 20-07-08 06:47:40; 71;6
####en; 20-07-08 06:47:45; 74;8
####en; 20-07-08 06:47:50; 73;6
####en; 20-07-08 06:47:55; 75;5
####en; 20-07-08 06:48:00; 72;6
####en; 20-07-08 06:48:05; 69;16
####en; 20-07-08 06:48:10; 67;16
####en; 20-07-08 06:48:15; 71;8
####en; 20-07-08 06:48:20; 72;21
####en; 20-07-08 06:48:25; 67;23
####en; 20-07-08 06:48:30; 72;27
####en; 20-07-08 06:48:35; 73;27
####en; 20-07-08 06:48:40; 70;31
####en; 20-07-08 06:48:45; 71;26
####en; 20-07-08 06:48:50; 73;34
####en; 20-07-08 06:48:55; 74;38
####en; 20-07-08 06:49:00; 79;29
####en; 20-07-08 06:49:05; 81;33
####en; 20-07-08 06:49:10; 79;29
####en; 20-07-08 06:49:15; 73;34
####en; 20-07-08 06:49:20; 69;25
####en; 20-07-08 06:49:25; 71;19
####en; 20-07-08 06:49:30; 65;15
####en; 20-07-08 06:49:35; 64;7
####en; 20-07-08 06:49:40; 65;4
####en; 20-07-08 06:49:45; 67;-1
####en; 20-07-08 06:49:50; 68;-12
####en; 20-07-08 06:49:55; 69;-17
####en; 20-07-08 06:50:00; 68;-13
####en; 20-07-08 06:50:05; 65;-25
####en; 20-07-08 06:50:10; 66;-17
####en; 20-07-08 06:50:15; 70;-21
####en; 20-07-08 06:50:20; 72;-14
####en; 20-07-08 06:50:25; 71;-5
####en; 20-07-08 06:50:30; 70;-4
####en; 20-07-08 06:50:35; 71;1
####en; 20-07-08 06:50:40; 69;4
####en; 20-07-08 06:50:45; 69;8
####en; 20-07-08 06:50:50; 73;13
####en; 20-07-08 06:50:55; 75;7
####en; 20-07-08 06:51:00; 79;-5
####en; 20-07-08 06:51:05; 84;1
####en; 20-07-08 06:51:10; 81;-6
####en; 20-07-08 06:51:15; 78;-5
####en; 20-07-08 06:51:20; 77;-11
####en; 20-07-08 06:51:25; 79;-25
####en; 20-07-08 06:51:30; 81;-26
####en; 20-07-08 06:51:35; 79;-27
####en; 20-07-08 06:51:40; 81;-29
####en; 20-07-08 06:51:45; 77;-32
####en; 20-07-08 06:51:50; 77;-32
####en; 20-07-08 06:51:55; 76;-24
####en; 20-07-08 06:52:00; 78;-21
####en; 20-07-08 06:52:05; 74;-18
####en; 20-07-08 06:52:10; 78;-18
####en; 20-07-08 06:52:15; 76;-11
####en; 20-07-08 06:52:20; 79;-16
####en; 20-07-08 06:52:25; 77;-9
####en; 20-07-08 06:52:30; 72;-9
####en; 20-07-08 06:52:35; 72;-9
####en; 20-07-08 06:52:40; 76;-12
####en; 20-07-08 06:52:45; 84;-17
####en; 20-07-08 06:52:50; 81;-19
####en; 20-07-08 06:52:55; 82;-27
####en; 20-07-08 06:53:00; 80;-18
####en; 20-07-08 06:53:05; 79;-23
####en; 20-07-08 06:53:10; 80;-24
####en; 20-07-08 06:53:15; 80;-30
####en; 20-07-08 06:53:20; 78;-25
####en; 20-07-08 06:53:25; 77;-27
####en; 20-07-08 06:53:30; 80;-22
####en; 20-07-08 06:53:35; 83;-21
####en; 20-07-08 06:53:40; 76;-27
####en; 20-07-08 06:53:45; 74;-24
####en; 20-07-08 06:53:50; 70;-21
####en; 20-07-08 06:53:55; 68;-14
####en; 20-07-08 06:54:00; 70;-15
####en; 20-07-08 06:54:05; 70;-17
####en; 20-07-08 06:54:10; 67;-18
####en; 20-07-08 06:54:15; 73;-10
####en; 20-07-08 06:54:20; 76;-11
####en; 20-07-08 06:54:25; 79;-13
####en; 20-07-08 06:54:30; 82;-10
####en; 20-07-08 06:54:35; 82;-9
####en; 20-07-08 06:54:40; 85;-12
####en; 20-07-08 06:54:45; 86;-11
####en; 20-07-08 06:54:50; 89;-10
####en; 20-07-08 06:54:55; 88;-5
####en; 20-07-08 06:55:00; 86;-7
####en; 20-07-08 06:55:05; 88;-20
####en; 20-07-08 06:55:10; 90;-20
####en; 20-07-08 06:55:15; 89;-24
####en; 20-07-08 06:55:20; 87;-28
####en; 20-07-08 06:55:25; 88;-27
####en; 20-07-08 06:55:30; 89;-29
####en; 20-07-08 06:55:35; 91;-29
####en; 20-07-08 06:55:40; 87;-22
####en; 20-07-08 06:55:45; 89;-20
####en; 20-07-08 06:55:50; 91;-21
####en; 20-07-08 06:55:55; 95;-19
####en; 20-07-08 06:56:00; 94;-27
####en; 20-07-08 06:56:05; 93;-14
####en; 20-07-08 06:56:10; 103;-10
####en; 20-07-08 06:56:15; 104;-14
####en; 20-07-08 06:56:20; 97;-12
####en; 20-07-08 06:56:25; 94;-14
####en; 20-07-08 06:56:30; 87;-12
####en; 20-07-08 06:56:35; 87;-8
####en; 20-07-08 06:56:40; 92;-16
####en; 20-07-08 06:56:45; 84;-13
####en; 20-07-08 06:56:50; 78;-16
####en; 20-07-08 06:56:55; 75;-16
####en; 20-07-08 06:57:00; 76;-6
####en; 20-07-08 06:57:05; 77;-10
####en; 20-07-08 06:57:10; 67;-15
####en; 20-07-08 06:57:15; 63;-13
####en; 20-07-08 06:57:20; 67;-15
####en; 20-07-08 06:57:25; 68;-8
####en; 20-07-08 06:57:30; 73;-6
####en; 20-07-08 06:57:35; 75;-11
####en; 20-07-08 06:57:40; 74;-6
####en; 20-07-08 06:57:45; 80;-3
####en; 20-07-08 06:57:50; 80;-13
####en; 20-07-08 06:57:55; 83;-31
####en; 20-07-08 06:58:00; 86;-32
####en; 20-07-08 06:58:05; 83;-31
####en; 20-07-08 06:58:10; 82;-30
####en; 20-07-08 06:58:15; 87;-34
####en; 20-07-08 06:58:20; 89;-38
####en; 20-07-08 06:58:25; 87;-38
####en; 20-07-08 06:58:30; 91;-41
####en; 20-07-08 06:58:35; 86;-38
####en; 20-07-08 06:58:40; 87;-37
####en; 20-07-08 06:58:45; 83;-41
####en; 20-07-08 06:58:50; 86;-25
####en; 20-07-08 06:58:55; 82;-6
####en; 20-07-08 06:59:00; 79;-12
####en; 20-07-08 06:59:05; 81;-12
####en; 20-07-08 06:59:10; 82;-13
####en; 20-07-08 06:59:15; 86;-14
####en; 20-07-08 06:59:20; 88;-11
####en; 20-07-08 06:59:25; 87;-11
####en; 20-07-08 06:59:30; 79;-9
####en; 20-07-08 06:59:35; 79;-8
####en; 20-07-08 06:59:40; 73;-12
####en; 20-07-08 06:59:45; 78;-17
####en; 20-07-08 06:59:50; 75;-27
####en; 20-07-08 06:59:55; 79;-26
####en; 20-07-08 07:00:00; 75;-24
####en; 20-07-08 07:00:05; 75;-21
####en; 20-07-08 07:00:10; 86;-5
####en; 20-07-08 07:00:15; 81;-2
####en; 20-07-08 07:00:20; 82;-4
####en; 20-07-08 07:00:25; 89;-13
####en; 20-07-08 07:00:30; 96;-10
####en; 20-07-08 07:00:35; 100;-7
####en; 20-07-08 07:00:40; 107;-15
####en; 20-07-08 07:00:45; 103;-19
####en; 20-07-08 07:00:50; 105;-17
####en; 20-07-08 07:00:55; 105;-27
####en; 20-07-08 07:01:00; 110;-22
####en; 20-07-08 07:01:05; 106;-18
####en; 20-07-08 07:01:10; 95;-31
####en; 20-07-08 07:01:15; 98;-31
####en; 20-07-08 07:01:20; 97;-37
####en; 20-07-08 07:01:25; 94;-27
####en; 20-07-08 07:01:30; 92;-27
####en; 20-07-08 07:01:35; 92;-29
####en; 20-07-08 07:01:40; 88;-25
####en; 20-07-08 07:01:45; 93;-14
####en; 20-07-08 07:01:50; 95;-5
####en; 20-07-08 07:01:55; 91;1
####en; 20-07-08 07:02:00; 94;-7
####en; 20-07-08 07:02:05; 94;-9
####en; 20-07-08 07:02:10; 95;-10
####en; 20-07-08 07:02:15; 90;-19
####en; 20-07-08 07:02:20; 91;-13
####en; 20-07-08 07:02:25; 91;-10
####en; 20-07-08 07:02:30; 96;-11
####en; 20-07-08 07:02:35; 93;-12
####en; 20-07-08 07:02:40; 98;-10
####en; 20-07-08 07:02:45; 94;-21
####en; 20-07-08 07:02:50; 88;-33
####en; 20-07-08 07:02:55; 88;-33
####en; 20-07-08 07:03:00; 85;-32
####en; 20-07-08 07:03:05; 86;-27
####en; 20-07-08 07:03:10; 89;-26
####en; 20-07-08 07:03:15; 93;-33
####en; 20-07-08 07:03:20; 93;-32
####en; 20-07-08 07:03:25; 98;-36
####en; 20-07-08 07:03:30; 94;-38
####en; 20-07-08 07:03:35; 97;-34
####en; 20-07-08 07:03:40; 95;-30
####en; 20-07-08 07:03:45; 93;-20
####en; 20-07-08 07:03:50; 90;-9
####en; 20-07-08 07:03:55; 92;-15
####en; 20-07-08 07:04:00; 93;-2
####en; 20-07-08 07:04:05; 95;-1
####en; 20-07-08 07:04:10; 92;5
####en; 20-07-08 07:04:15; 89;12
####en; 20-07-08 07:04:20; 89;11
####en; 20-07-08 07:04:25; 82;16
####en; 20-07-08 07:04:30; 87;7
####en; 20-07-08 07:04:35; 88;-6
####en; 20-07-08 07:04:40; 84;-5
####en; 20-07-08 07:04:45; 83;-12
####en; 20-07-08 07:04:50; 83;-12
####en; 20-07-08 07:04:55; 81;-7
####en; 20-07-08 07:05:00; 81;-17
####en; 20-07-08 07:05:05; 76;-23
####en; 20-07-08 07:05:10; 75;-31
####en; 20-07-08 07:05:15; 79;-21
####en; 20-07-08 07:05:20; 78;-18
####en; 20-07-08 07:05:25; 79;-26
####en; 20-07-08 07:05:30; 81;-15
####en; 20-07-08 07:05:35; 87;-9
####en; 20-07-08 07:05:40; 88;-13
####en; 20-07-08 07:05:45; 90;-17
####en; 20-07-08 07:05:50; 90;-21
####en; 20-07-08 07:05:55; 84;-27
####en; 20-07-08 07:06:00; 83;-24
####en; 20-07-08 07:06:05; 80;-22
####en; 20-07-08 07:06:10; 85;-24
####en; 20-07-08 07:06:15; 85;-36
####en; 20-07-08 07:06:20; 86;-37
####en; 20-07-08 07:06:25; 82;-32
####en; 20-07-08 07:06:30; 77;-27
####en; 20-07-08 07:06:35; 67;-22
####en; 20-07-08 07:06:40; 65;-17
####en; 20-07-08 07:06:45; 58;-10
####en; 20-07-08 07:06:50; 65;-3
####en; 20-07-08 07:06:55; 68;10
####en; 20-07-08 07:07:00; 68;3
####en; 20-07-08 07:07:05; 71;1
####en; 20-07-08 07:07:10; 74;5
####en; 20-07-08 07:07:15; 72;12
####en; 20-07-08 07:07:20; 68;11
####en; 20-07-08 07:07:25; 76;14
####en; 20-07-08 07:07:30; 73;11
####en; 20-07-08 07:07:35; 71;8
####en; 20-07-08 07:07:40; 77;11
####en; 20-07-08 07:07:45; 83;10
####en; 20-07-08 07:07:50; 77;-7
####en; 20-07-08 07:07:55; 79;-16
####en; 20-07-08 07:08:00; 78;-10
####en; 20-07-08 07:08:05; 78;-14
####en; 20-07-08 07:08:10; 76;-20
####en; 20-07-08 07:08:15; 73;-17
####en; 20-07-08 07:08:20; 75;-20
####en; 20-07-08 07:08:25; 74;-25
####en; 20-07-08 07:08:30; 78;-27
####en; 20-07-08 07:08:35; 81;-27
####en; 20-07-08 07:08:40; 75;-35
####en; 20-07-08 07:08:45; 79;-29
####en; 20-07-08 07:08:50; 82;-19
####en; 20-07-08 07:08:55; 83;-12
####en; 20-07-08 07:09:00; 81;-9
####en; 20-07-08 07:09:05; 85;-11
####en; 20-07-08 07:09:10; 81;-6
####en; 20-07-08 07:09:15; 81;-14
####en; 20-07-08 07:09:20; 81;-1
####en; 20-07-08 07:09:25; 85;-8
####en; 20-07-08 07:09:30; 84;-6
####en; 20-07-08 07:09:35; 85;-2
####en; 20-07-08 07:09:40; 86;-6
####en; 20-07-08 07:09:45; 84;-11
####en; 20-07-08 07:09:50; 86;-13
####en; 20-07-08 07:09:55; 82;-15
####en; 20-07-08 07:10:00; 89;-14
####en; 20-07-08 07:10:05; 86;-13
####en; 20-07-08 07:10:10; 87;-6
####en; 20-07-08 07:10:15; 92;-8
####en; 20-07-08 07:10:20; 87;-18
####en; 20-07-08 07:10:25; 83;-6
####en; 20-07-08 07:10:30; 84;-10
####en; 20-07-08 07:10:35; 84;-15
####en; 20-07-08 07:10:40; 86;-4
####en; 20-07-08 07:10:45; 83;2
####en; 20-07-08 07:10:50; 90;-6
####en; 20-07-08 07:10:55; 89;-10
####en; 20-07-08 07:11:00; 88;-12
####en; 20-07-08 07:11:05; 87;-4
####en; 20-07-08 07:11:10; 85;-6
####en; 20-07-08 07:11:15; 81;-8
####en; 20-07-08 07:11:20; 81;-2
####en; 20-07-08 07:11:25; 80;-12
####en; 20-07-08 07:11:30; 83;-10
####en; 20-07-08 07:11:35; 80;-7
####en; 20-07-08 07:11:40; 77;-12
####en; 20-07-08 07:11:45; 77;-23
####en; 20-07-08 07:11:50; 74;-20
####en; 20-07-08 07:11:55; 72;-20
####en; 20-07-08 07:12:00; 70;-20
####en; 20-07-08 07:12:05; 71;-23
####en; 20-07-08 07:12:10; 75;-21
####en; 20-07-08 07:12:15; 80;-15
####en; 20-07-08 07:12:20; 81;-20
####en; 20-07-08 07:12:25; 83;-14
####en; 20-07-08 07:12:30; 80;-10
####en; 20-07-08 07:12:35; 80;-4
####en; 20-07-08 07:12:40; 80;-8
####en; 20-07-08 07:12:45; 82;-9
####en; 20-07-08 07:12:50; 81;-4
####en; 20-07-08 07:12:55; 84;-1
####en; 20-07-08 07:13:00; 81;0
####en; 20-07-08 07:13:05; 81;1
####en; 20-07-08 07:13:10; 75;1
####en; 20-07-08 07:13:15; 69;-8
####en; 20-07-08 07:13:20; 63;-1
####en; 20-07-08 07:13:25; 65;8
####en; 20-07-08 07:13:30; 70;12
####en; 20-07-08 07:13:35; 71;12
####en; 20-07-08 07:13:40; 73;15
####en; 20-07-08 07:13:45; 74;27
####en; 20-07-08 07:13:50; 74;26
####en; 20-07-08 07:13:55; 71;25
####en; 20-07-08 07:14:00; 73;25
####en; 20-07-08 07:14:05; 75;25
####en; 20-07-08 07:14:10; 74;21
####en; 20-07-08 07:14:15; 74;27
####en; 20-07-08 07:14:20; 74;20
####en; 20-07-08 07:14:25; 71;11
####en; 20-07-08 07:14:30; 68;10
####en; 20-07-08 07:14:35; 69;10
####en; 20-07-08 07:14:40; 67;11
####en; 20-07-08 07:14:45; 66;12
####en; 20-07-08 07:14:50; 65;6
####en; 20-07-08 07:14:55; 72;4
####en; 20-07-08 07:15:00; 67;8
####en; 20-07-08 07:15:05; 60;-1
####en; 20-07-08 07:15:10; 64;6
####en; 20-07-08 07:15:15; 75;6
####en; 20-07-08 07:15:20; 80;15
####en; 20-07-08 07:15:25; 82;15
####en; 20-07-08 07:15:30; 86;17
####en; 20-07-08 07:15:35; 85;13
####en; 20-07-08 07:15:40; 85;11
####en; 20-07-08 07:15:45; 84;11
####en; 20-07-08 07:15:50; 82;17
####en; 20-07-08 07:15:55; 78;17
####en; 20-07-08 07:16:00; 78;12
####en; 20-07-08 07:16:05; 81;8
####en; 20-07-08 07:16:10; 82;1
####en; 20-07-08 07:16:15; 74;-1
####en; 20-07-08 07:16:20; 71;-6
####en; 20-07-08 07:16:25; 69;-6
####en; 20-07-08 07:16:30; 67;-8
####en; 20-07-08 07:16:35; 68;-1
####en; 20-07-08 07:16:40; 72;0
####en; 20-07-08 07:16:45; 74;0
####en; 20-07-08 07:16:50; 79;-3
####en; 20-07-08 07:16:55; 80;-2
####en; 20-07-08 07:17:00; 82;0
####en; 20-07-08 07:17:05; 85;-3
####en; 20-07-08 07:17:10; 83;-11
####en; 20-07-08 07:17:15; 82;-10
####en; 20-07-08 07:17:20; 82;-11
####en; 20-07-08 07:17:25; 85;-10
####en; 20-07-08 07:17:30; 84;-8
####en; 20-07-08 07:17:35; 86;-14
####en; 20-07-08 07:17:40; 84;-21
####en; 20-07-08 07:17:45; 83;-22
####en; 20-07-08 07:17:50; 78;-21
####en; 20-07-08 07:17:55; 79;-20
####en; 20-07-08 07:18:00; 78;-25
####en; 20-07-08 07:18:05; 75;-18
####en; 20-07-08 07:18:10; 74;-15
####en; 20-07-08 07:18:15; 76;-10
####en; 20-07-08 07:18:20; 75;-13
####en; 20-07-08 07:18:25; 73;-15
####en; 20-07-08 07:18:30; 73;-11
####en; 20-07-08 07:18:35; 75;-8
####en; 20-07-08 07:18:40; 74;-1
####en; 20-07-08 07:18:45; 77;-1
####en; 20-07-08 07:18:50; 82;-5
####en; 20-07-08 07:18:55; 80;-4
####en; 20-07-08 07:19:00; 83;-3
####en; 20-07-08 07:19:05; 77;-8
####en; 20-07-08 07:19:10; 76;5
####en; 20-07-08 07:19:15; 76;-4
####en; 20-07-08 07:19:20; 79;6
####en; 20-07-08 07:19:25; 76;9
####en; 20-07-08 07:19:30; 73;5
####en; 20-07-08 07:19:35; 68;2
####en; 20-07-08 07:19:40; 70;1
####en; 20-07-08 07:19:45; 68;3
####en; 20-07-08 07:19:50; 69;-2
####en; 20-07-08 07:19:55; 73;-8
####en; 20-07-08 07:20:00; 71;-1
####en; 20-07-08 07:20:05; 74;4
####en; 20-07-08 07:20:10; 75;5
####en; 20-07-08 07:20:15; 74;4
####en; 20-07-08 07:20:20; 78;4
####en; 20-07-08 07:20:25; 75;9
####en; 20-07-08 07:20:30; 72;14
####en; 20-07-08 07:20:35; 74;14
####en; 20-07-08 07:20:40; 73;19
####en; 20-07-08 07:20:45; 72;20
####en; 20-07-08 07:20:50; 70;29
####en; 20-07-08 07:20:55; 72;34
####en; 20-07-08 07:21:00; 67;24
####en; 20-07-08 07:21:05; 67;23
####en; 20-07-08 07:21:10; 67;13
####en; 20-07-08 07:21:15; 71;9
####en; 20-07-08 07:21:20; 69;12
####en; 20-07-08 07:21:25; 69;6
####en; 20-07-08 07:21:30; 71;0
####en; 20-07-08 07:21:35; 71;6
####en; 20-07-08 07:21:40; 66;4
####en; 20-07-08 07:21:45; 71;7
####en; 20-07-08 07:21:50; 69;6
